External ID,Item,Item ID,Party Name,Vendor ID,Invoice #,length,Invoice Date,New date,Balance Due,Memo,Subsidiary Id,Subsidiary,Account,BIN ,BIN ID,LOCATION,serial/lot number
OPENVENBILL15364/VE,cogs,40391,MIRAGE GRANITO CERAMICO USA INC,1956,15364/VE,8,04-10-2025,04/10/2025,12171.60,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10987
OPENVENBILL19542/VE,cogs,40391,MIRAGE GRANITO CERAMICO USA INC,1956,19542/VE,8,05-08-2025,05/08/2025,2116.80,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10988
OPENVENBILL24874/VE,cogs,40391,MIRAGE GRANITO CERAMICO USA INC,1956,24874/VE,8,06-05-2025,06/05/2025,13230.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10991
OPENVENBILL24905/VE,cogs,40391,MIRAGE GRANITO CERAMICO USA INC,1956,24905/VE,8,06-05-2025,06/05/2025,13230.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10992
OPENVENBILL24802/VE,cogs,40391,MIRAGE GRANITO CERAMICO USA INC,1956,24802/VE,8,06-05-2025,06/05/2025,8467.20,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10993
OPENVENBILLS020359,cogs,40391,Modular Shower Walls,1270,S020359,7,01-01-2025,01/01/2025,3729.94,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10995
OPENVENBILLS020365,cogs,40391,Modular Shower Walls,1270,S020365,7,02-01-2025,02/01/2025,3933.93,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10996
OPENVENBILLS020971,cogs,40391,Modular Shower Walls,1270,S020971,7,03-28-2025,03/28/2025,19580.88,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10997
OPENVENBILLS020972,cogs,40391,Modular Shower Walls,1270,S020972,7,03-28-2025,03/28/2025,22480.30,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10998
OPENVENBILLS020973,cogs,40391,Modular Shower Walls,1270,S020973,7,03-28-2025,03/28/2025,14412.83,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,10999
OPENVENBILLS020974-RPL,cogs,40391,Modular Shower Walls,1270,S020974-RPL,11,03-28-2025,03/28/2025,534.82,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11000
OPENVENBILLS020975,cogs,40391,Modular Shower Walls,1270,S020975,7,03-28-2025,03/28/2025,1324.81,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11001
OPENVENBILLS021038,cogs,40391,Modular Shower Walls,1270,S021038,7,04-07-2025,04/07/2025,627.03,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11002
OPENVENBILLS021063,cogs,40391,Modular Shower Walls,1270,S021063,7,04-10-2025,04/10/2025,9332.40,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11003
OPENVENBILLS021064,cogs,40391,Modular Shower Walls,1270,S021064,7,04-10-2025,04/10/2025,1054.05,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11004
OPENVENBILLS021076,cogs,40391,Modular Shower Walls,1270,S021076,7,04-15-2025,04/15/2025,6585.59,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11005
OPENVENBILLS021121,cogs,40391,Modular Shower Walls,1270,S021121,7,04-25-2025,04/25/2025,1572.59,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11006
OPENVENBILLS021134,cogs,40391,Modular Shower Walls,1270,S021134,7,04-29-2025,04/29/2025,28904.40,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11007
OPENVENBILLS021137,cogs,40391,Modular Shower Walls,1270,S021137,7,04-29-2025,04/29/2025,4390.92,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11008
OPENVENBILLS021152,cogs,40391,Modular Shower Walls,1270,S021152,7,04-30-2025,04/30/2025,3914.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11009
OPENVENBILLS021153,cogs,40391,Modular Shower Walls,1270,S021153,7,04-30-2025,04/30/2025,1777.60,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11010
OPENVENBILLS021191,cogs,40391,Modular Shower Walls,1270,S021191,7,05-07-2025,05/07/2025,322.01,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11011
OPENVENBILLS021249,cogs,40391,Modular Shower Walls,1270,S021249,7,05-16-2025,05/16/2025,566.02,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11012
OPENVENBILLS021254,cogs,40391,Modular Shower Walls,1270,S021254,7,05-16-2025,05/16/2025,2542.55,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11013
OPENVENBILLS021275,cogs,40391,Modular Shower Walls,1270,S021275,7,05-21-2025,05/21/2025,28.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11014
OPENVENBILLS021295,cogs,40391,Modular Shower Walls,1270,S021295,7,05-23-2025,05/23/2025,161.44,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11015
OPENVENBILLW-0623,cogs,40391,Modular Shower Walls,1270,W-0623,6,06-23-2025,06/23/2025,-88.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11016
OPENVENBILLS021470,cogs,40391,Modular Shower Walls,1270,S021470,7,06-27-2025,06/27/2025,22737.33,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11017
OPENVENBILLS021471,cogs,40391,Modular Shower Walls,1270,S021471,7,06-27-2025,06/27/2025,15360.60,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11018
OPENVENBILL6282024,cogs,40391,Modular Vanity Tops,1271,6282024,7,06-28-2024,06/28/2024,353.66,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11021
OPENVENBILL824013041 - PF,cogs,40391,Momentum Group,1971,824013041 - PF,14,11-06-2024,11/06/2024,-44.04,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11022
OPENVENBILLPrePayment - PO1258/NetSuite,cogs,40391,Momentum Group,1971,PrePayment - PO1258/NetSuite,28,04-09-2025,04/09/2025,-1146.53,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11024
OPENVENBILLW-0513,cogs,40391,Momentum Group,1971,W-0513,6,05-13-2025,05/13/2025,-532.70,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11025
OPENVENBILLW-0604,cogs,40391,Momentum Group,1971,W-0604,6,06-04-2025,06/04/2025,-578.51,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11026
OPENVENBILLW-0609,cogs,40391,Momentum Group,1971,W-0609,6,06-09-2025,06/09/2025,-533.44,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11027
OPENVENBILLPrePayment - PO45773/NetSuite,cogs,40391,Monster displays,2411,PrePayment - PO45773/NetSuite,29,04-22-2025,04/22/2025,-2668.07,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11028
OPENVENBILLPrePayment - PO60080/NetSuite,cogs,40391,Monster displays,2411,PrePayment - PO60080/NetSuite,29,05-11-2025,05/11/2025,-1104.19,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11029
OPENVENBILL1118352890-IN,cogs,40391,"MS International, Inc.",2497,1118352890-IN,13,06-20-2025,06/20/2025,689.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11030
OPENVENBILLW11262024,cogs,40391,Muraspec Decorative Solutions Limited,1274,W11262024,9,11-26-2024,11/26/2024,-8993.46,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11031
OPENVENBILL110514,cogs,40391,"MW Logistics, LLC",176,110514,6,03-17-2025,03/17/2025,250.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11032
OPENVENBILLPrePayment - PO60620/NetSuite,cogs,40391,"National Wallcovering, Inc.",1275,PrePayment - PO60620/NetSuite,29,04-19-2024,04/19/2024,-3986.78,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11033
OPENVENBILLE/201,cogs,40391,Natucer Ceramica Natural,1276,E/201,5,03-24-2025,03/24/2025,2397.60,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11034
OPENVENBILL45644,cogs,40391,OrientO,1946,12-18-2024,5,12-18-2024,12/18/2024,-210.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11035
OPENVENBILLW-0606,cogs,40391,PADRON FLOORING & DESIGN CENTER,2558,W-0606,6,06-06-2025,06/06/2025,-3410.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11037
OPENVENBILL6,cogs,40391,Pantarei S.R.L,1280,6,1,02-07-2024,02/07/2024,4339.51,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11040
"OPENVENBILLW-0207 $234,289.27",cogs,40391,Pantarei S.R.L,1280,"W-0207 $234,289.27",18,02-07-2024,02/07/2024,-52670.48,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11041
"OPENVENBILLW-0215 $140,370.71",cogs,40391,Pantarei S.R.L,1280,"W-0215 $140,370.71",18,02-15-2024,02/15/2024,-6000.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11042
OPENVENBILL10,cogs,40391,Pantarei S.R.L,1280,10,2,02-16-2024,02/16/2024,552.85,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11043
OPENVENBILL19,cogs,40391,Pantarei S.R.L,1280,19,2,04-04-2024,04/04/2024,996.61,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11044
OPENVENBILL30,cogs,40391,Pantarei S.R.L,1280,30,2,05-28-2024,05/28/2024,1154.98,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11045
OPENVENBILL26,cogs,40391,Pantarei S.R.L,1280,26,2,05-30-2024,05/30/2024,859.10,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11046
OPENVENBILL27,cogs,40391,Pantarei S.R.L,1280,27,2,05-31-2024,05/31/2024,1139.03,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11047
OPENVENBILL28,cogs,40391,Pantarei S.R.L,1280,28,2,06-04-2024,06/04/2024,859.10,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11048
OPENVENBILLW-06142024,cogs,40391,Pantarei S.R.L,1280,W-06142024,10,06-14-2024,06/14/2024,-12654.21,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11049
OPENVENBILL63,cogs,40391,Pantarei S.R.L,1280,63,2,06-20-2024,06/20/2024,3732.34,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11050
OPENVENBILLPrePayment - PO36504/SPS,cogs,40391,Pantarei S.R.L,1280,PrePayment - PO36504/SPS,24,08-01-2024,08/01/2024,-33.19,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11057
OPENVENBILLW-0920,cogs,40391,Pantarei S.R.L,1280,W-0920,6,09-20-2024,09/20/2024,-10537.96,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11058
OPENVENBILL48,cogs,40391,Pantarei S.R.L,1280,48,2,09-25-2024,09/25/2024,3561.60,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11059
OPENVENBILL68,cogs,40391,Pantarei S.R.L,1280,68,2,11-05-2024,11/05/2024,7500.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11060
OPENVENBILL73,cogs,40391,Pantarei S.R.L,1280,73,2,11-22-2024,11/22/2024,2811.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11061
OPENVENBILL81,cogs,40391,Pantarei S.R.L,1280,81,2,12-19-2024,12/19/2024,1558.38,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11062
OPENVENBILL7,cogs,40391,Pantarei S.R.L,1280,7,1,03-13-2025,03/13/2025,3304.43,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11063
OPENVENBILL9,cogs,40391,Pantarei S.R.L,1280,9,1,03-14-2025,03/14/2025,800.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11064
OPENVENBILL39946 - Invoice,cogs,40391,Pantarei S.R.L,1280,39946 - Invoice,15,06-30-2025,06/30/2025,554.29,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11065
OPENVENBILL35216 - Invoice,cogs,40391,Pantarei S.R.L,1280,35216 - Invoice,15,06-30-2025,06/30/2025,373.70,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11066
OPENVENBILLW-06072024,cogs,40391,Papatya,1333,W-06072024,10,06-07-2024,06/07/2024,-25.90,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11067
OPENVENBILLW-06122024,cogs,40391,Papatya,1333,W-06122024,10,06-12-2024,06/12/2024,-55.70,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11068
OPENVENBILLW-0212,cogs,40391,PIERMARIA NEW FORM SRL,1281,W-0212,6,02-12-2025,02/12/2025,-3110.12,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11070
OPENVENBILL23,cogs,40391,PIERMARIA NEW FORM SRL,1281,23,2,05-23-2025,05/23/2025,-3650.96,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11071
OPENVENBILLPrePayment - PO60012/NetSuite,cogs,40391,Quartz America LLC,1690,PrePayment - PO60012/NetSuite,29,05-15-2025,05/15/2025,-3949.02,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11072
OPENVENBILL210,cogs,40391,Ramon Garcia Mexico,1283,210,3,05-11-2023,05/11/2023,21041.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11074
OPENVENBILLA2023 237,cogs,40391,Ramon Garcia Mexico,1283,A2023 237,9,06-07-2023,06/07/2023,45164.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11075
OPENVENBILLA2023 2,cogs,40391,Ramon Garcia Mexico,1283,A2023 2,7,01-01-2024,01/01/2024,844.75,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11076
OPENVENBILL20240106,cogs,40391,Ramon Garcia Mexico,1283,20240106,8,01-05-2024,01/05/2024,658.35,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11077
OPENVENBILLW-0408,cogs,40391,"Raytop Industry Co., LTD",1284,W-0408,6,04-08-2022,04/08/2022,-5992.38,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11079
OPENVENBILLW-0824,cogs,40391,"Raytop Industry Co., LTD",1284,W-0824,6,08-24-2022,08/24/2022,-10500.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11080
OPENVENBILLW-0229,cogs,40391,"Raytop Industry Co., LTD",1284,W-0229,6,02-29-2024,02/29/2024,-4113.66,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11081
OPENVENBILLSR411-6,cogs,40391,Richwood Hospitality Co. LTD,1285,SR411-6,7,05-31-2024,05/31/2024,7685.40,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11083
"OPENVENBILLW-0710 $121,645.48",cogs,40391,Richwood Hospitality Co. LTD,1285,"W-0710 $121,645.48",18,07-10-2024,07/10/2024,-6064.03,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11084
"OPENVENBILLSR262-04P,SR262-3",cogs,40391,Richwood Hospitality Co. LTD,1285,"SR262-04P,SR262-3",17,10-13-2024,10/13/2024,5724.48,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11085
OPENVENBILLPrePayment - PO43955/SPS,cogs,40391,Richwood Hospitality Co. LTD,1285,PrePayment - PO43955/SPS,24,10-24-2024,10/24/2024,-822.86,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11086
OPENVENBILLW-1219,cogs,40391,Richwood Hospitality Co. LTD,1285,W-1219,6,12-19-2024,12/19/2024,-534.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11097
OPENVENBILLPrePayment - PO1262/NetSuite,cogs,40391,Richwood Hospitality Co. LTD,1285,PrePayment - PO1262/NetSuite,28,12-31-2024,12/31/2024,-3289.33,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11098
OPENVENBILLW-0108,cogs,40391,Richwood Hospitality Co. LTD,1285,W-0108,6,01-08-2025,01/08/2025,-24479.56,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11099
OPENVENBILLW-0113,cogs,40391,Richwood Hospitality Co. LTD,1285,W-0113,6,01-13-2025,01/13/2025,-7601.53,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11100
OPENVENBILLSR431,cogs,40391,Richwood Hospitality Co. LTD,1285,SR431,5,01-19-2025,01/19/2025,280.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11101
OPENVENBILLSR382-2P1,cogs,40391,Richwood Hospitality Co. LTD,1285,SR382-2P1,9,02-22-2025,02/22/2025,441.60,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11109
"OPENVENBILLSR307-2,cntr3",cogs,40391,Richwood Hospitality Co. LTD,1285,"SR307-2,cntr3",13,03-26-2025,03/26/2025,730.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11122
"OPENVENBILLSR307-2,cntr4,5,6",cogs,40391,Richwood Hospitality Co. LTD,1285,"SR307-2,cntr4,5,6",17,03-27-2025,03/27/2025,4000.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11123
OPENVENBILLW-0407,cogs,40391,Richwood Hospitality Co. LTD,1285,W-0407,6,04-07-2025,04/07/2025,-12376.54,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11130
"OPENVENBILLSR307-7,SR425",cogs,40391,Richwood Hospitality Co. LTD,1285,"SR307-7,SR425",13,04-09-2025,04/09/2025,689.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11131
OPENVENBILLocean freight cost SR411-14P2,cogs,40391,Richwood Hospitality Co. LTD,1285,ocean freight cost SR411-14P2,29,05-07-2025,05/07/2025,446.52,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11166
"OPENVENBILLSR173-5C,SR173-5K,SR382-3",cogs,40391,Richwood Hospitality Co. LTD,1285,"SR173-5C,SR173-5K,SR382-3",25,05-10-2025,05/10/2025,2600.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11183
OPENVENBILLSR407-13,cogs,40391,Richwood Hospitality Co. LTD,1285,SR407-13,8,05-18-2025,05/18/2025,3360.14,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11196
"OPENVENBILLGV048,cntr3",cogs,40391,Richwood Hospitality Co. LTD,1285,"GV048,cntr3",11,05-23-2025,05/23/2025,64.08,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11197
OPENVENBILLSR405-3P,cogs,40391,Richwood Hospitality Co. LTD,1285,SR405-3P,8,05-23-2025,05/23/2025,924.86,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11198
OPENVENBILLGV048,cogs,40391,Richwood Hospitality Co. LTD,1285,GV048,5,05-29-2025,05/29/2025,39392.93,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11207
OPENVENBILLW-0206,cogs,40391,Richwood Hospitality Co. LTD,1285,W-0206,6,06-02-2025,06/02/2025,-2315.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11211
OPENVENBILLSR273-35_2nd-1,cogs,40391,Richwood Hospitality Co. LTD,1285,SR273-35_2nd-1,14,06-30-2025,06/30/2025,5386.05,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11224
OPENVENBILLSR405-2,cogs,40391,Richwood Hospitality Co. LTD,1285,SR405-2,7,06-30-2025,06/30/2025,919.10,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11225
OPENVENBILLSR407-5,cogs,40391,Richwood Hospitality Co. LTD,1285,SR407-5,7,06-30-2025,06/30/2025,1323.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11226
OPENVENBILLSR411-5P2,cogs,40391,Richwood Hospitality Co. LTD,1285,SR411-5P2,9,06-30-2025,06/30/2025,90.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11227
OPENVENBILL999184577,cogs,40391,ShawInd,1964,999184577,9,04-29-2025,04/29/2025,42908.51,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11229
OPENVENBILL999184610,cogs,40391,ShawInd,1964,999184610,9,04-30-2025,04/30/2025,36626.66,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11230
OPENVENBILLW-0602,cogs,40391,ShawInd,1964,W-0602,6,06-02-2025,06/02/2025,-737.86,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11231
OPENVENBILLW-0621,cogs,40391,ShawInd,1964,W-0621,6,06-21-2025,06/21/2025,-25755.06,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11232
OPENVENBILL999186726,cogs,40391,ShawInd,1964,999186726,9,06-26-2025,06/26/2025,39437.82,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11233
OPENVENBILL999151243,cogs,40391,"Shaw Integrated and Turf Solutions, Inc.",1287,999151243,9,09-14-2023,09/14/2023,5203.87,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11234
OPENVENBILL999184573,cogs,40391,"Shaw Integrated and Turf Solutions, Inc.",1287,999184573,9,04-29-2025,04/29/2025,23854.80,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11235
OPENVENBILL999185190,cogs,40391,"Shaw Integrated and Turf Solutions, Inc.",1287,999185190,9,05-14-2025,05/14/2025,21384.86,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11236
OPENVENBILLSI178092,cogs,40391,SICIS THE ART FACTORY,2693,SI178092,8,05-15-2025,05/15/2025,4783.11,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11239
OPENVENBILLN-1143438,cogs,40391,Signature Flooring,1972,N-1143438,9,06-30-2025,06/30/2025,2020.39,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11240
OPENVENBILL3024504,cogs,40391,"Sponge Cushion, Inc.",1541,3024504,7,07-01-2023,07/01/2023,502.31,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11241
OPENVENBILLPrePayment - PO592/NetSuite,cogs,40391,"Sponge Cushion, Inc.",1541,PrePayment - PO592/NetSuite,27,04-07-2025,04/07/2025,-862.70,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11243
OPENVENBILL23012784,cogs,40391,"Stonepeak Ceramics, Inc.",228,23012784,8,03-22-2024,03/22/2024,941.94,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11244
OPENVENBILLPrePayment - PO43225/SPS,cogs,40391,"Stonepeak Ceramics, Inc.",228,PrePayment - PO43225/SPS,24,06-16-2025,06/16/2025,-8548.63,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11248
OPENVENBILLPrePayment - PO42793/SPS,cogs,40391,Tarkett Hospitality,1288,PrePayment - PO42793/SPS,24,04-03-2025,04/03/2025,-1366.16,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11253
OPENVENBILLW-0423,cogs,40391,Tarkett Hospitality,1288,W-0423,6,04-23-2025,04/23/2025,-325.91,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11255
OPENVENBILL27375,cogs,40391,"T.M. Leader Contract, S.L.",1289,27375,5,07-17-2024,07/17/2024,-676.20,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11256
OPENVENBILLY21I1DWV-hotel,cogs,40391,Truist Card Services,252,Y21I1DWV-hotel,14,02-21-2025,02/21/2025,1008.51,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11259
OPENVENBILL39753 - pi,cogs,40391,U.S. Vinyl Manufacturing Corp,1292,39753 - pi,10,08-01-2024,08/01/2024,720.82,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11260
OPENVENBILLPrePayment - PO60195/NetSuite,cogs,40391,U.S. Vinyl Manufacturing Corp,1292,PrePayment - PO60195/NetSuite,29,04-24-2025,04/24/2025,-10595.30,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11261
