External ID,Item,Item ID,Party Name,vendor ID,Invoice #,OLD,length,Invoice Date,New date,Balance Due,Memo,Subsidiary Id,Account,BIN,BIN ID,LOCATION,serial/lot number
OPENVENBILL_30247,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30247,9197/VE,7,02-20-2025,2/20/2025,12145.04,9197/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11319
OPENVENBILL_30248,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30248,9197/VE,7,02-20-2025,2/20/2025,5884.79,9197/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11320
OPENVENBILL_30249,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30249,9197/VE,7,02-20-2025,2/20/2025,10886.40,9197/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11321
OPENVENBILL_30250,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30250,16430/VE,8,03-26-2025,3/26/2025,1091.61,16430/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11322
OPENVENBILL_30251,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30251,16430/VE,8,03-26-2025,3/26/2025,3387.60,16430/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11323
OPENVENBILL_30252,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30252,16430/VE,8,03-26-2025,3/26/2025,7272.72,16430/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11324
OPENVENBILL_30253,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30253,16430/VE,8,03-26-2025,3/26/2025,8424.00,16430/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11325
OPENVENBILL_30254,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30254,16430/VE,8,03-26-2025,3/26/2025,1814.40,16430/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11326
OPENVENBILL_30255,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30255,20698/VE,8,04-15-2025,4/15/2025,18017.29,20698/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11327
OPENVENBILL_30256,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30256,20698/VE,8,04-15-2025,4/15/2025,4103.41,20698/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11328
OPENVENBILL_30257,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30257,22487/VE,8,04-24-2025,4/24/2025,907.20,22487/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11329
OPENVENBILL_30258,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30258,22487/VE,8,04-24-2025,4/24/2025,17686.08,22487/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11330
OPENVENBILL_30259,cogs,40391,ATLAS CONCORDE S.p.A,1232,BILL_30259,20250630,8,06-30-2025,6/30/2025,5183.82,20250630 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11331
OPENVENBILL_30260,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,BILL_30260,241024USA-836,13,11-01-2024,11/01/2024,102.00,241024USA-836 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11332
OPENVENBILL_30261,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,BILL_30261,241024USA-836,13,11-01-2024,11/01/2024,2141.39,241024USA-836 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11333
OPENVENBILL_30262,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,BILL_30262,241024USA-836,13,11-01-2024,11/01/2024,138.00,241024USA-836 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11334
OPENVENBILL_30263,cogs,40391,"Beijing Topli Decorative Materials Co., LTD",1233,BILL_30263,20250630,8,06-30-2025,6/30/2025,5322.42,20250630 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11335
OPENVENBILL_30264,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,BILL_30264,GV2024001,9,04-01-2025,04/01/2025,10090.29,GV2024001 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11336
OPENVENBILL_30265,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,BILL_30265,GV2024001,9,04-01-2025,04/01/2025,48411.46,GV2024001 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11337
OPENVENBILL_30266,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,BILL_30266,GV2025003-Balance,17,04-03-2025,04/03/2025,2025.00,GV2025003-Balance - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11338
OPENVENBILL_30267,cogs,40391,"Cambodian Zulite Stone Co., Ltd.",1237,BILL_30267,GV2025003-Balance,17,04-03-2025,04/03/2025,3780.00,GV2025003-Balance - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11339
OPENVENBILL_30268,cogs,40391,CERAMICA REFIN SPA -ITALY,1238,BILL_30268,4864/VE,7,04-15-2025,4/15/2025,63.18,4864/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11340
OPENVENBILL_30269,cogs,40391,CERAMICA REFIN SPA -ITALY,1238,BILL_30269,4864/VE,7,04-15-2025,4/15/2025,627.75,4864/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11341
OPENVENBILL_30270,cogs,40391,CERAMICA REFIN SPA -ITALY,1238,BILL_30270,4864/VE,7,04-15-2025,4/15/2025,23231.25,4864/VE - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11342
OPENVENBILL_30271,cogs,40391,Dal Tile,1540,BILL_30271,20250630,8,06-30-2025,6/30/2025,4947.98,20250630 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11343
OPENVENBILL_30272,cogs,40391,Easy Stones,1244,BILL_30272,112294,6,05-21-2025,5/21/2025,1381.31,112294 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11344
OPENVENBILL_30273,cogs,40391,Easy Stones,1244,BILL_30273,112294,6,05-21-2025,5/21/2025,395.39,112294 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11345
OPENVENBILL_30274,cogs,40391,EMIL AMERICA,1244,BILL_30274,20250630,8,06-30-2025,6/30/2025,8911.78,20250630 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11346
OPENVENBILL_30275,cogs,40391,Fama,1248,BILL_30275,22533263-E,10,05-14-2025,5/14/2025,28625.52,22533263-E - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11347
OPENVENBILL_30276,cogs,40391,Fama,1248,BILL_30276,22533263-E,10,05-14-2025,5/14/2025,4133.26,22533263-E - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11348
OPENVENBILL_30277,cogs,40391,Fama,1248,BILL_30277,22533488-E,10,05-23-2025,5/23/2025,29426.30,22533488-E - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11349
OPENVENBILL_30278,cogs,40391,Fama,1248,BILL_30278,22533488-E,10,05-23-2025,5/23/2025,4262.00,22533488-E - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11350
OPENVENBILL_30279,cogs,40391,Fama,1248,BILL_30279,22534127-E,10,06-18-2025,6/18/2025,29225.08,22534127-E - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11351
OPENVENBILL_30280,cogs,40391,Fama,1248,BILL_30280,22534127-E,10,06-18-2025,6/18/2025,19078.82,22534127-E - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11352
OPENVENBILL_30281,cogs,40391,Fama,1248,BILL_30281,22534127-E,10,06-18-2025,6/18/2025,6327.94,22534127-E - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11353
OPENVENBILL_30282,cogs,40391,FPD SHPK,1252,BILL_30282,20250630,8,06-30-2025,6/30/2025,1917.00,20250630 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11354
OPENVENBILL_30283,cogs,40391,GIBAM SHOPS SPA,1253,BILL_30283,2024-FE-0000267,15,07-31-2024,7/31/2024,156.80,2024-FE-0000267 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11355
OPENVENBILL_30284,cogs,40391,GIBAM SHOPS SPA,1253,BILL_30284,2024-FE-0000267,15,07-31-2024,7/31/2024,6275.92,2024-FE-0000267 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11356
OPENVENBILL_30285,cogs,40391,GIBAM SHOPS SPA,1253,BILL_30285,2024-FE-0000267,15,07-31-2024,7/31/2024,284.08,2024-FE-0000267 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11357
OPENVENBILL_30286,cogs,40391,GIBAM SHOPS SPA,1253,BILL_30286,2024-FE-0000267,15,07-31-2024,7/31/2024,461.22,2024-FE-0000267 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11358
OPENVENBILL_30287,cogs,40391,GIBAM SHOPS SPA,1253,BILL_30287,2024-FE-0000267,15,07-31-2024,7/31/2024,7612.74,2024-FE-0000267 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11359
OPENVENBILL_30288,cogs,40391,GIBAM SHOPS SPA,1253,BILL_30288,2024-FE-0000362,15,10-28-2024,10/28/2024,1122.80,2024-FE-0000362 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11360
OPENVENBILL_30289,cogs,40391,GIBAM SHOPS SPA,1253,BILL_30289,2024-FE-0000362,15,11-01-2024,11/01/2024,2240.38,2024-FE-0000362 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11361
OPENVENBILL_30290,cogs,40391,GIBAM SHOPS SPA,1253,BILL_30290,2024-FE-0000451,15,12-18-2024,12/18/2024,5634.45,2024-FE-0000451 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11362
OPENVENBILL_30291,cogs,40391,GIBAM SHOPS SPA,1253,BILL_30291,2024-FE-0000451,15,12-18-2024,12/18/2024,27532.51,2024-FE-0000451 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11363
OPENVENBILL_30292,cogs,40391,Graniti Vicentia ,2936,BILL_30292,20250630,8,06-30-2025,6/30/2025,1191.52,20250630 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11364
OPENVENBILL_30293,cogs,40391,GREEN RIVER INTL INC,1255,BILL_30293,"SR393-4,SR393-4S,SR410-3,",25,10-01-2024,10/01/2024,450.51,"SR393-4,SR393-4S,SR410-3, - Import SPS data by Invoice in NetSuite",3,A20001,CW-001,17,2,11365
OPENVENBILL_30294,cogs,40391,GREEN RIVER INTL INC,1255,BILL_30294,"SR393-4,SR393-4S,SR410-3,",25,10-01-2024,10/01/2024,6080.00,"SR393-4,SR393-4S,SR410-3, - Import SPS data by Invoice in NetSuite",3,A20001,CW-001,17,2,11366
OPENVENBILL_30295,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30295,GV048,5,05-27-2025,5/27/2025,49275.00,GV048 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11367
OPENVENBILL_30296,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30296,SR273-41,8,05-30-2025,5/30/2025,16756.20,SR273-41 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11368
OPENVENBILL_30297,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30297,SR273-41,8,05-30-2025,5/30/2025,32181.45,SR273-41 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11369
OPENVENBILL_30298,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30298,SR382-4,7,05-30-2025,5/30/2025,32513.00,SR382-4 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11370
OPENVENBILL_30299,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30299,SR382-4P2,9,05-30-2025,5/30/2025,14271.55,SR382-4P2 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11371
OPENVENBILL_30300,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30300,SR410-9,7,05-30-2025,5/30/2025,22719.51,SR410-9 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11372
OPENVENBILL_30301,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30301,SR410-9,7,05-30-2025,5/30/2025,14393.91,SR410-9 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11373
OPENVENBILL_30302,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30302,SR410-9,7,05-30-2025,5/30/2025,673.08,SR410-9 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11374
OPENVENBILL_30303,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30303,SR410-9,7,05-30-2025,5/30/2025,12145.32,SR410-9 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11375
OPENVENBILL_30304,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30304,SR382-4,7,06-23-2025,6/23/2025,6646.20,SR382-4 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11376
OPENVENBILL_30305,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30305,SR382-4P2,9,06-23-2025,6/23/2025,4053.00,SR382-4P2 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11377
OPENVENBILL_30306,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30306,SR382-4P2,9,06-23-2025,6/23/2025,5862.85,SR382-4P2 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11378
OPENVENBILL_30307,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30307,GV048,5,06-27-2025,6/27/2025,3555.21,GV048 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11379
OPENVENBILL_30308,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30308,SR395-5,7,06-27-2025,6/27/2025,2458.15,SR395-5 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11380
OPENVENBILL_30309,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30309,SR395-5,7,06-27-2025,6/27/2025,4388.40,SR395-5 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11381
OPENVENBILL_30310,cogs,40391,HARMONY HOSPITALITY CO LTD,2517,BILL_30310,20250630,8,06-30-2025,6/30/2025,1320.00,20250630 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11382
OPENVENBILL_30311,cogs,40391,Hollywood Bed & Spring Co.,1256,BILL_30311,20250630,8,06-30-2025,6/30/2025,13564.65,20250630 - Import SPS data by Invoice in NetSuite,3,A20001,CW-001,17,2,11383
